DZ2011_Code,DZ2011_Name,IZ2011_Code,IZ2011_Name,MMWard_Code,MMWard_Name,LA_Code,LA_Name,SPC_Code,SPC_Name,UKPC_Code,UKPC_Name,HB_Code,HB_Name,HIA_Code,HIA_Name,SPD_Code,SPD_Name,SFRLSO_Code,SFRLSO_Name,SFRSDA_Code,SFRSDA_Name,RRP_Code,RRP_Name,LRP_Code,LRP_Name,TTWA2011_Code,TTWA2011_Name,UR2_Code,UR2_Name,UR3_Code,UR3_Name,UR6_Code,UR6_Name,UR8_Code,UR8_Name,Country_Code,Country_Name
S01007128,Fraserburgh Harbour and Broadsea - 04,S02001343,Fraserburgh Harbour and Broadsea,S13002850,Fraserburgh and District,S12000034,Aberdeenshire,S16000085,Banffshire and Buchan Coast,S14000007,Banff and Buchan,S08000020,Grampian,S37000002,Aberdeenshire,S32000015,North East,S39000023,"Aberdeen City, Aberdeenshire and Moray",S40000005,North,S43000005,North,S42000012,Grampian,S22000084,Fraserburgh,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007129,South Angus - 01,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007130,South Angus - 02,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007131,South Angus - 03,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007132,South Angus - 04,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007133,South Angus - 05,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007134,South Angus - 06,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007135,South Angus - 07,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007136,South Angus - 08,S02001344,South Angus,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000016,Dundee West,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007137,Monikie - 01,S02001345,Monikie,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007138,Monikie - 02,S02001345,Monikie,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007139,Monikie - 03,S02001345,Monikie,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007140,Monikie - 04,S02001345,Monikie,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007141,Monikie - 05,S02001345,Monikie,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007142,Monikie - 06,S02001345,Monikie,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007143,Monikie - 07,S02001345,Monikie,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007144,Monikie - 08,S02001345,Monikie,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007145,Monifieth West - 01,S02001346,Monifieth West,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007146,Monifieth West - 02,S02001346,Monifieth West,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007147,Monifieth West - 03,S02001346,Monifieth West,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007148,Monifieth West - 04,S02001346,Monifieth West,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007149,Monifieth East - 01,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007150,Monifieth East - 02,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007151,Monifieth East - 03,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007152,Monifieth East - 04,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007153,Monifieth East - 05,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007154,Monifieth East - 06,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007155,Monifieth East - 07,S02001347,Monifieth East,S13002870,Monifieth and Sidlaw,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,1,Large Urban Areas,1,Large Urban Areas,S92000003,Scotland
S01007156,Carnoustie West - 01,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007157,Carnoustie West - 02,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007158,Carnoustie West - 03,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007159,Carnoustie West - 04,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007160,Carnoustie West - 05,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007161,Carnoustie West - 06,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007162,Carnoustie West - 07,S02001348,Carnoustie West,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007163,Carnoustie East - 01,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007164,Carnoustie East - 02,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007165,Carnoustie East - 03,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007166,Carnoustie East - 04,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007167,Carnoustie East - 05,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007168,Carnoustie East - 06,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007169,Carnoustie East - 07,S02001349,Carnoustie East,S13002871,Carnoustie and District,S12000041,Angus,S16000082,Angus South,S14000015,Dundee East,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000056,Dundee,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007170,Arbroath Landward - 01,S02001350,Arbroath Landward,S13002872,"Arbroath West, Letham and Friockheim",S12000041,Angus,S16000082,Angus South,S14000004,Angus,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000049,Arbroath and Montrose,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007171,Arbroath Landward - 02,S02001350,Arbroath Landward,S13002872,"Arbroath West, Letham and Friockheim",S12000041,Angus,S16000082,Angus South,S14000004,Angus,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000049,Arbroath and Montrose,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007172,Arbroath Landward - 03,S02001350,Arbroath Landward,S13002872,"Arbroath West, Letham and Friockheim",S12000041,Angus,S16000082,Angus South,S14000004,Angus,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000049,Arbroath and Montrose,2,Rural,2,Accessible Rural,5,Accessible Rural,6,Accessible Rural Areas,S92000003,Scotland
S01007173,Arbroath Kirkton - 01,S02001351,Arbroath Kirkton,S13002872,"Arbroath West, Letham and Friockheim",S12000041,Angus,S16000082,Angus South,S14000004,Angus,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000049,Arbroath and Montrose,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
S01007174,Arbroath Kirkton - 02,S02001351,Arbroath Kirkton,S13002872,"Arbroath West, Letham and Friockheim",S12000041,Angus,S16000082,Angus South,S14000004,Angus,S08000030,Tayside,S37000003,Angus,S32000017,Tayside,S39000018,"Dundee, Angus, Perth and Kinross",S40000005,North,S43000005,North,S42000014,Tayside,S22000049,Arbroath and Montrose,1,Rest of Scotland,1,Rest of Scotland,2,Other Urban Areas,2,Other Urban Areas,S92000003,Scotland
