DZ code,DZ name,LA code,LA name,Cluster
S01011999,Stanley and Murthly - 05,S12000048,Perth and Kinross,2.0
S01012000,Stanley and Murthly - 06,S12000048,Perth and Kinross,2.0
S01012001,Stanley and Murthly - 07,S12000048,Perth and Kinross,2.0
S01012002,Luncarty and Dunkeld - 01,S12000048,Perth and Kinross,2.0
S01012003,Luncarty and Dunkeld - 02,S12000048,Perth and Kinross,2.0
S01012004,Luncarty and Dunkeld - 03,S12000048,Perth and Kinross,2.0
S01012005,Luncarty and Dunkeld - 04,S12000048,Perth and Kinross,2.0
S01012006,Luncarty and Dunkeld - 05,S12000048,Perth and Kinross,2.0
S01012007,Luncarty and Dunkeld - 06,S12000048,Perth and Kinross,2.0
S01012008,Luncarty and Dunkeld - 07,S12000048,Perth and Kinross,2.0
S01012009,Pitlochry - 01,S12000048,Perth and Kinross,2.0
S01012010,Pitlochry - 02,S12000048,Perth and Kinross,2.0
S01012011,Pitlochry - 03,S12000048,Perth and Kinross,2.0
S01012012,Pitlochry - 04,S12000048,Perth and Kinross,2.0
S01012013,Rannoch and Aberfeldy - 01,S12000048,Perth and Kinross,2.0
S01012014,Rannoch and Aberfeldy - 02,S12000048,Perth and Kinross,2.0
S01012015,Rannoch and Aberfeldy - 03,S12000048,Perth and Kinross,2.0
S01012016,Rannoch and Aberfeldy - 04,S12000048,Perth and Kinross,2.0
S01012017,Rannoch and Aberfeldy - 05,S12000048,Perth and Kinross,2.0
S01012018,Rannoch and Aberfeldy - 06,S12000048,Perth and Kinross,2.0
S01012019,Lochwinnoch - 01,S12000038,Renfrewshire,1.0
S01012020,Lochwinnoch - 02,S12000038,Renfrewshire,1.0
S01012021,Lochwinnoch - 03,S12000038,Renfrewshire,1.0
S01012022,Lochwinnoch - 04,S12000038,Renfrewshire,1.0
S01012023,Renfrewshire Rural South and Howwood - 01,S12000038,Renfrewshire,1.0
S01012024,Renfrewshire Rural South and Howwood - 02,S12000038,Renfrewshire,1.0
S01012025,Renfrewshire Rural South and Howwood - 03,S12000038,Renfrewshire,1.0
S01012026,Renfrewshire Rural South and Howwood - 04,S12000038,Renfrewshire,1.0
S01012027,Renfrewshire Rural South and Howwood - 05,S12000038,Renfrewshire,1.0
S01012028,Renfrewshire Rural North and Langbank - 01,S12000038,Renfrewshire,1.0
S01012029,Renfrewshire Rural North and Langbank - 02,S12000038,Renfrewshire,1.0
S01012030,Renfrewshire Rural North and Langbank - 03,S12000038,Renfrewshire,1.0
S01012031,Renfrewshire Rural North and Langbank - 04,S12000038,Renfrewshire,1.0
S01012032,Renfrewshire Rural North and Langbank - 05,S12000038,Renfrewshire,1.0
S01012033,Kilbarchan - 01,S12000038,Renfrewshire,1.0
S01012034,Kilbarchan - 02,S12000038,Renfrewshire,1.0
S01012035,Kilbarchan - 03,S12000038,Renfrewshire,1.0
S01012036,Kilbarchan - 04,S12000038,Renfrewshire,1.0
S01012037,Johnstone South West - 01,S12000038,Renfrewshire,1.0
S01012038,Johnstone South West - 02,S12000038,Renfrewshire,1.0
S01012039,Johnstone South West - 03,S12000038,Renfrewshire,1.0
S01012040,Johnstone South West - 04,S12000038,Renfrewshire,1.0
S01012041,Johnstone South West - 05,S12000038,Renfrewshire,1.0
S01012042,Johnstone South West - 06,S12000038,Renfrewshire,1.0
S01012043,Johnstone North West - 01,S12000038,Renfrewshire,1.0
S01012044,Johnstone North West - 02,S12000038,Renfrewshire,1.0
S01012045,Johnstone North West - 03,S12000038,Renfrewshire,1.0
S01012046,Johnstone North West - 04,S12000038,Renfrewshire,1.0
S01012047,Johnstone North East - 01,S12000038,Renfrewshire,1.0
S01012048,Johnstone North East - 02,S12000038,Renfrewshire,1.0
S01012049,Johnstone North East - 03,S12000038,Renfrewshire,1.0
S01012050,Johnstone North East - 04,S12000038,Renfrewshire,1.0
S01012051,Johnstone North East - 05,S12000038,Renfrewshire,1.0
S01012052,Johnstone South East - 01,S12000038,Renfrewshire,1.0
S01012053,Johnstone South East - 02,S12000038,Renfrewshire,1.0
S01012054,Johnstone South East - 03,S12000038,Renfrewshire,1.0
S01012055,Johnstone South East - 04,S12000038,Renfrewshire,1.0
S01012056,Johnstone South East - 05,S12000038,Renfrewshire,1.0
S01012057,Elderslie and Phoenix - 01,S12000038,Renfrewshire,1.0
S01012058,Elderslie and Phoenix - 02,S12000038,Renfrewshire,1.0
S01012059,Elderslie and Phoenix - 03,S12000038,Renfrewshire,1.0
S01012060,Elderslie and Phoenix - 04,S12000038,Renfrewshire,1.0
S01012061,Elderslie and Phoenix - 05,S12000038,Renfrewshire,1.0
S01012062,Elderslie and Phoenix - 06,S12000038,Renfrewshire,1.0
S01012063,Paisley Ferguslie - 01,S12000038,Renfrewshire,1.0
S01012064,Paisley Ferguslie - 02,S12000038,Renfrewshire,1.0
S01012065,Paisley Ferguslie - 03,S12000038,Renfrewshire,1.0
S01012066,Paisley Ferguslie - 04,S12000038,Renfrewshire,1.0
S01012067,Paisley Ferguslie - 05,S12000038,Renfrewshire,1.0
S01012068,Paisley Ferguslie - 06,S12000038,Renfrewshire,1.0
S01012069,Paisley Ferguslie - 07,S12000038,Renfrewshire,1.0
S01012070,Paisley North West - 01,S12000038,Renfrewshire,1.0
S01012071,Paisley North West - 02,S12000038,Renfrewshire,1.0
S01012072,Paisley North West - 03,S12000038,Renfrewshire,1.0
S01012073,Paisley North West - 04,S12000038,Renfrewshire,1.0
S01012074,Paisley West - 01,S12000038,Renfrewshire,1.0
S01012075,Paisley West - 02,S12000038,Renfrewshire,1.0
S01012076,Paisley West - 03,S12000038,Renfrewshire,1.0
S01012077,Paisley West - 04,S12000038,Renfrewshire,1.0
S01012078,Paisley West - 05,S12000038,Renfrewshire,1.0
S01012079,Paisley West - 06,S12000038,Renfrewshire,1.0
S01012080,Paisley West - 07,S12000038,Renfrewshire,1.0
S01012081,Paisley Foxbar - 01,S12000038,Renfrewshire,1.0
S01012082,Paisley Foxbar - 02,S12000038,Renfrewshire,1.0
S01012083,Paisley Foxbar - 03,S12000038,Renfrewshire,1.0
S01012084,Paisley Foxbar - 04,S12000038,Renfrewshire,1.0
S01012085,Paisley Foxbar - 05,S12000038,Renfrewshire,1.0
S01012086,Paisley Foxbar - 06,S12000038,Renfrewshire,1.0
S01012087,Paisley Foxbar - 07,S12000038,Renfrewshire,1.0
S01012088,Paisley South West - 01,S12000038,Renfrewshire,1.0
S01012089,Paisley South West - 02,S12000038,Renfrewshire,1.0
S01012090,Paisley South West - 03,S12000038,Renfrewshire,1.0
S01012091,Paisley South West - 04,S12000038,Renfrewshire,1.0
S01012092,Paisley South West - 05,S12000038,Renfrewshire,1.0
S01012093,Paisley South West - 06,S12000038,Renfrewshire,1.0
S01012094,Paisley South West - 07,S12000038,Renfrewshire,1.0
S01012095,Paisley Glenburn West - 01,S12000038,Renfrewshire,1.0
S01012096,Paisley Glenburn West - 02,S12000038,Renfrewshire,1.0
S01012097,Paisley Glenburn West - 03,S12000038,Renfrewshire,1.0
S01012098,Paisley Glenburn West - 04,S12000038,Renfrewshire,1.0
S01012099,Paisley Glenburn West - 05,S12000038,Renfrewshire,1.0
S01012100,Paisley Glenburn East - 01,S12000038,Renfrewshire,1.0
S01012101,Paisley Glenburn East - 02,S12000038,Renfrewshire,1.0
S01012102,Paisley Glenburn East - 03,S12000038,Renfrewshire,1.0
S01012103,Paisley Glenburn East - 04,S12000038,Renfrewshire,1.0
S01012104,Paisley South - 01,S12000038,Renfrewshire,1.0
S01012105,Paisley South - 02,S12000038,Renfrewshire,1.0
S01012106,Paisley South - 03,S12000038,Renfrewshire,1.0
S01012107,Paisley South - 04,S12000038,Renfrewshire,1.0
S01012108,Paisley South East - 01,S12000038,Renfrewshire,1.0
S01012109,Paisley South East - 02,S12000038,Renfrewshire,1.0
S01012110,Paisley South East - 03,S12000038,Renfrewshire,1.0
S01012111,Paisley South East - 04,S12000038,Renfrewshire,1.0
S01012112,Paisley South East - 05,S12000038,Renfrewshire,1.0
S01012113,Paisley South East - 06,S12000038,Renfrewshire,1.0
S01012114,Paisley South East - 07,S12000038,Renfrewshire,1.0
S01012115,Paisley Dykebar - 01,S12000038,Renfrewshire,1.0
S01012116,Paisley Dykebar - 02,S12000038,Renfrewshire,1.0
S01012117,Paisley Dykebar - 03,S12000038,Renfrewshire,1.0
S01012118,Paisley Dykebar - 04,S12000038,Renfrewshire,1.0
S01012119,Paisley Dykebar - 05,S12000038,Renfrewshire,1.0
S01012120,Paisley East - 01,S12000038,Renfrewshire,1.0
S01012121,Paisley East - 02,S12000038,Renfrewshire,1.0
S01012122,Paisley East - 03,S12000038,Renfrewshire,1.0
S01012123,Paisley East - 04,S12000038,Renfrewshire,1.0
S01012124,Paisley East - 05,S12000038,Renfrewshire,1.0
S01012125,Paisley East - 06,S12000038,Renfrewshire,1.0
S01012126,Paisley Central - 01,S12000038,Renfrewshire,1.0
S01012127,Paisley Central - 02,S12000038,Renfrewshire,1.0
S01012128,Paisley Central - 03,S12000038,Renfrewshire,1.0
S01012129,Paisley Central - 04,S12000038,Renfrewshire,1.0
S01012130,Paisley Central - 05,S12000038,Renfrewshire,1.0
S01012131,Paisley Central - 06,S12000038,Renfrewshire,1.0
S01012132,Paisley Central - 07,S12000038,Renfrewshire,1.0
S01012133,Paisley Central - 08,S12000038,Renfrewshire,1.0
S01012134,Paisley North East - 01,S12000038,Renfrewshire,1.0
S01012135,Paisley North East - 02,S12000038,Renfrewshire,1.0
S01012136,Paisley North East - 03,S12000038,Renfrewshire,1.0
S01012137,Paisley North East - 04,S12000038,Renfrewshire,1.0
S01012138,Paisley North East - 05,S12000038,Renfrewshire,1.0
S01012139,Paisley North East - 06,S12000038,Renfrewshire,1.0
S01012140,Paisley North East - 07,S12000038,Renfrewshire,1.0
S01012141,Paisley Ralston - 01,S12000038,Renfrewshire,1.0
S01012142,Paisley Ralston - 02,S12000038,Renfrewshire,1.0
S01012143,Paisley Ralston - 03,S12000038,Renfrewshire,1.0
S01012144,Paisley Ralston - 04,S12000038,Renfrewshire,1.0
S01012145,Paisley Ralston - 05,S12000038,Renfrewshire,1.0
S01012146,Paisley Gallowhill and Hillington - 01,S12000038,Renfrewshire,1.0
S01012147,Paisley Gallowhill and Hillington - 02,S12000038,Renfrewshire,1.0
S01012148,Paisley Gallowhill and Hillington - 03,S12000038,Renfrewshire,1.0
S01012149,Paisley Gallowhill and Hillington - 04,S12000038,Renfrewshire,1.0
S01012150,Paisley Gallowhill and Hillington - 05,S12000038,Renfrewshire,1.0
S01012151,Paisley Gallowhill and Hillington - 06,S12000038,Renfrewshire,1.0
S01012152,Paisley Gallowhill and Hillington - 07,S12000038,Renfrewshire,1.0
S01012153,Paisley North - 01,S12000038,Renfrewshire,1.0
S01012154,Paisley North - 02,S12000038,Renfrewshire,1.0
S01012155,Paisley North - 03,S12000038,Renfrewshire,1.0
S01012156,Paisley North - 04,S12000038,Renfrewshire,1.0
S01012157,Paisley North - 05,S12000038,Renfrewshire,1.0
S01012158,Paisley North - 06,S12000038,Renfrewshire,1.0
S01012159,Renfrew West - 01,S12000038,Renfrewshire,1.0
S01012160,Renfrew West - 02,S12000038,Renfrewshire,1.0
S01012161,Renfrew West - 03,S12000038,Renfrewshire,1.0
S01012162,Renfrew West - 04,S12000038,Renfrewshire,1.0
S01012163,Renfrew West - 05,S12000038,Renfrewshire,1.0
S01012164,Renfrew West - 06,S12000038,Renfrewshire,1.0
S01012165,Renfrew West - 07,S12000038,Renfrewshire,1.0
S01012166,Renfrew West - 08,S12000038,Renfrewshire,1.0
S01012167,Renfrew West - 09,S12000038,Renfrewshire,1.0
S01012168,Renfrew South - 01,S12000038,Renfrewshire,1.0
S01012169,Renfrew South - 02,S12000038,Renfrewshire,1.0
S01012170,Renfrew South - 03,S12000038,Renfrewshire,1.0
S01012171,Renfrew South - 04,S12000038,Renfrewshire,1.0
S01012172,Renfrew South - 05,S12000038,Renfrewshire,1.0
S01012173,Renfrew South - 06,S12000038,Renfrewshire,1.0
S01012174,Renfrew East - 01,S12000038,Renfrewshire,1.0
S01012175,Renfrew East - 02,S12000038,Renfrewshire,1.0
S01012176,Renfrew East - 03,S12000038,Renfrewshire,1.0
S01012177,Renfrew East - 04,S12000038,Renfrewshire,1.0
S01012178,Renfrew East - 05,S12000038,Renfrewshire,1.0
S01012179,Renfrew East - 06,S12000038,Renfrewshire,1.0
S01012180,Renfrew East - 07,S12000038,Renfrewshire,1.0
S01012181,Renfrew East - 08,S12000038,Renfrewshire,1.0
S01012182,Renfrew North - 01,S12000038,Renfrewshire,1.0
S01012183,Renfrew North - 02,S12000038,Renfrewshire,1.0
S01012184,Renfrew North - 03,S12000038,Renfrewshire,1.0
S01012185,Renfrew North - 04,S12000038,Renfrewshire,1.0
S01012186,Renfrew North - 05,S12000038,Renfrewshire,1.0
S01012187,Renfrew North - 06,S12000038,Renfrewshire,1.0
S01012188,Erskine East and Inchinnan - 01,S12000038,Renfrewshire,1.0
S01012189,Erskine East and Inchinnan - 02,S12000038,Renfrewshire,1.0
S01012190,Erskine East and Inchinnan - 03,S12000038,Renfrewshire,1.0
S01012191,Erskine East and Inchinnan - 04,S12000038,Renfrewshire,1.0
S01012192,Erskine East and Inchinnan - 05,S12000038,Renfrewshire,1.0
S01012193,Erskine East and Inchinnan - 06,S12000038,Renfrewshire,1.0
S01012194,Erskine East and Inchinnan - 07,S12000038,Renfrewshire,1.0
S01012195,Erskine East and Inchinnan - 08,S12000038,Renfrewshire,1.0
S01012196,Erskine East and Inchinnan - 09,S12000038,Renfrewshire,1.0
S01012197,Erskine Central - 01,S12000038,Renfrewshire,1.0
S01012198,Erskine Central - 02,S12000038,Renfrewshire,1.0
S01012199,Erskine Central - 03,S12000038,Renfrewshire,1.0
S01012200,Erskine Central - 04,S12000038,Renfrewshire,1.0
S01012201,Erskine Central - 05,S12000038,Renfrewshire,1.0
S01012202,Erskine Central - 06,S12000038,Renfrewshire,1.0
S01012203,Erskine Central - 07,S12000038,Renfrewshire,1.0
S01012204,Erskine West - 01,S12000038,Renfrewshire,1.0
S01012205,Erskine West - 02,S12000038,Renfrewshire,1.0
S01012206,Erskine West - 03,S12000038,Renfrewshire,1.0
S01012207,Erskine West - 04,S12000038,Renfrewshire,1.0
S01012208,Erskine West - 05,S12000038,Renfrewshire,1.0
S01012209,Erskine West - 06,S12000038,Renfrewshire,1.0
S01012210,Erskine West - 07,S12000038,Renfrewshire,1.0
S01012211,Bishopton - 01,S12000038,Renfrewshire,1.0
S01012212,Bishopton - 02,S12000038,Renfrewshire,1.0
S01012213,Bishopton - 03,S12000038,Renfrewshire,1.0
S01012214,Bishopton - 04,S12000038,Renfrewshire,1.0
S01012215,Bishopton - 05,S12000038,Renfrewshire,1.0
S01012216,Bishopton - 06,S12000038,Renfrewshire,1.0
S01012217,Linwood South - 01,S12000038,Renfrewshire,1.0
S01012218,Linwood South - 02,S12000038,Renfrewshire,1.0
S01012219,Linwood South - 03,S12000038,Renfrewshire,1.0
S01012220,Linwood South - 04,S12000038,Renfrewshire,1.0
S01012221,Linwood South - 05,S12000038,Renfrewshire,1.0
S01012222,Linwood South - 06,S12000038,Renfrewshire,1.0
S01012223,Linwood North - 01,S12000038,Renfrewshire,1.0
S01012224,Linwood North - 02,S12000038,Renfrewshire,1.0
S01012225,Linwood North - 03,S12000038,Renfrewshire,1.0
S01012226,Linwood North - 04,S12000038,Renfrewshire,1.0
S01012227,Linwood North - 05,S12000038,Renfrewshire,1.0
S01012228,Linwood North - 06,S12000038,Renfrewshire,1.0
S01012229,Houston South - 01,S12000038,Renfrewshire,1.0
S01012230,Houston South - 02,S12000038,Renfrewshire,1.0
S01012231,Houston South - 03,S12000038,Renfrewshire,1.0
S01012232,Houston South - 04,S12000038,Renfrewshire,1.0
S01012233,Houston North - 01,S12000038,Renfrewshire,1.0
S01012234,Houston North - 02,S12000038,Renfrewshire,1.0
S01012235,Houston North - 03,S12000038,Renfrewshire,1.0
S01012236,Houston North - 04,S12000038,Renfrewshire,1.0
S01012237,Bridge of Weir - 01,S12000038,Renfrewshire,1.0
S01012238,Bridge of Weir - 02,S12000038,Renfrewshire,1.0
S01012239,Bridge of Weir - 03,S12000038,Renfrewshire,1.0
S01012240,Bridge of Weir - 04,S12000038,Renfrewshire,1.0
S01012241,Bridge of Weir - 05,S12000038,Renfrewshire,1.0
S01012242,Bridge of Weir - 06,S12000038,Renfrewshire,1.0
S01012243,Bridge of Weir - 07,S12000038,Renfrewshire,1.0
S01012244,Carlops Romannobridge,S12000026,Scottish Borders,3.0
S01012245,West Linton - Lower,S12000026,Scottish Borders,3.0
S01012246,West Linton - Upper,S12000026,Scottish Borders,3.0
S01012247,Eddleston and Area,S12000026,Scottish Borders,3.0
S01012248,Stobo - Blyth Bridge - Skirling,S12000026,Scottish Borders,3.0
S01012249,Broughton and Upper Tweed,S12000026,Scottish Borders,3.0
S01012250,Glentress and Manor Valley,S12000026,Scottish Borders,3.0
S01012251,Peebles - N - Connor St,S12000026,Scottish Borders,3.0
S01012252,Peebles North - Dalatho,S12000026,Scottish Borders,3.0
S01012253,Peebles - N - Cuddyside,S12000026,Scottish Borders,3.0
S01012254,Peebles - N - March St,S12000026,Scottish Borders,3.0
S01012255,Peebles - N - Eastgate,S12000026,Scottish Borders,3.0
S01012256,Peebles - S - Calvalry Park,S12000026,Scottish Borders,3.0
S01012257,Peebles - S - Gallow Hill,S12000026,Scottish Borders,3.0
S01012258,Peebles - S - Edderston Rd,S12000026,Scottish Borders,3.0
S01012259,Peebles - S - Caledonian-Springhill,S12000026,Scottish Borders,3.0
S01012260,Peebles - S - Victoria Park,S12000026,Scottish Borders,3.0
S01012261,Cardrona,S12000026,Scottish Borders,3.0
S01012262,Tweeddale East Landward,S12000026,Scottish Borders,3.0
S01012263,Walkerburn,S12000026,Scottish Borders,3.0
S01012264,Innerleithen - North,S12000026,Scottish Borders,3.0
S01012265,Innerleithen - East,S12000026,Scottish Borders,3.0
S01012266,Innerleithen - South,S12000026,Scottish Borders,3.0
S01012267,Innerleithen - West,S12000026,Scottish Borders,3.0
S01012268,Earlston and Melrose Landward,S12000026,Scottish Borders,3.0
S01012269,Earlston - West,S12000026,Scottish Borders,3.0
S01012270,Earlston - East,S12000026,Scottish Borders,3.0
S01012271,Heriot - Fountainhall - Stow Landward,S12000026,Scottish Borders,3.0
S01012272,Stow,S12000026,Scottish Borders,3.0
S01012273,Clovenfords and Area,S12000026,Scottish Borders,3.0
S01012274,Galashiels - N - Halliburton,S12000026,Scottish Borders,3.0
S01012275,Galashiels - N - Town Centre,S12000026,Scottish Borders,3.0
S01012276,Galashiels - N - Windyknowe,S12000026,Scottish Borders,3.0
S01012277,Galashiels - N - Wood St,S12000026,Scottish Borders,3.0
S01012278,Galashiels - W - Old Town,S12000026,Scottish Borders,3.0
S01012279,Galashiels - W - Thistle St,S12000026,Scottish Borders,3.0
S01012280,Galashiels - W - Balmoral Rd,S12000026,Scottish Borders,3.0
S01012281,Galashiels - W - Balmoral Pl,S12000026,Scottish Borders,3.0
S01012282,Galashiels - S - Netherdale,S12000026,Scottish Borders,3.0
S01012283,Galashiels - S - St Peters Sch,S12000026,Scottish Borders,3.0
S01012284,Galashiels - S - Huddersfield,S12000026,Scottish Borders,3.0
S01012285,Galashiels - S - Glenfield,S12000026,Scottish Borders,3.0
S01012286,Gala - Langlee - East,S12000026,Scottish Borders,3.0
S01012287,Gala - Langlee - Central,S12000026,Scottish Borders,3.0
S01012288,Gala - Langlee - West,S12000026,Scottish Borders,3.0
S01012289,Gattonside - Darnick - Chiefswood,S12000026,Scottish Borders,3.0
S01012290,Melrose - Newstead,S12000026,Scottish Borders,3.0
S01012291,Melrose - Dingleton Hill,S12000026,Scottish Borders,3.0
S01012292,Melrose - High Street,S12000026,Scottish Borders,3.0
S01012293,Tweedbank - West,S12000026,Scottish Borders,3.0
S01012294,Tweedbank - North,S12000026,Scottish Borders,3.0
S01012295,Tweedbank - East,S12000026,Scottish Borders,3.0
S01012296,Lauder - South,S12000026,Scottish Borders,3.0
S01012297,Blainslie and Legerwood,S12000026,Scottish Borders,3.0
S01012298,Lauder - North,S12000026,Scottish Borders,3.0
S01012299,Oxton and Area,S12000026,Scottish Borders,3.0
S01012300,Greenlaw,S12000026,Scottish Borders,3.0
S01012301,Swinton Leithholm and Fogo Area,S12000026,Scottish Borders,3.0
S01012302,Cranshaws - Abbey St Bathans Area,S12000026,Scottish Borders,3.0
S01012303,Westruther and Polwarth Area,S12000026,Scottish Borders,3.0
S01012304,Gordon and Hume Area,S12000026,Scottish Borders,3.0
S01012305,Duns - South,S12000026,Scottish Borders,3.0
S01012306,Duns - West,S12000026,Scottish Borders,3.0
